,id,date,code,name,dealType,nav_unit,nav_acc,volume,dealMoney,fee,occurMoney,account,category1,category2,category3,categoryId,note
145,168,2018-04-26,512580,环保ETF,买入,0.899,0.899,4500.0,4046.31,0.81,4047.12,华泰证券,A 股,行业股,中证环保,143,证券买入
149,174,2018-05-15,512580,环保ETF,买入,0.918,0.918,20900.0,19190.0,3.84,19193.9,华泰证券,A 股,行业股,中证环保,143,证券买入
164,192,2018-06-28,512580,环保ETF,买入,0.764,0.764,8400.0,6418.88,1.28,6420.16,华泰证券,A 股,行业股,中证环保,143,证券买入
